,DepDelayMinutes,ArrDelayMinutes,AirTime,ActualElapsedTime,Distance,Scor_Dimensiune_Zbor,Scor_Intarzieri
348,0.0,0.0,107.0,129.0,815.0,-0.0580321601966151,-0.2711256089902865
349,46.0,80.0,188.0,243.0,1389.0,1.223149447810289,0.9785644582072038
350,0.0,0.0,51.0,68.0,325.0,-0.8526873311652655,-0.1916130311091293
351,61.0,51.0,27.0,51.0,130.0,-1.1910068692275932,0.7619346090517263
352,0.0,0.0,80.0,98.0,534.0,-0.444019302518015,-0.2333940620377321
353,0.0,21.0,100.0,119.0,440.0,-0.09931910047016973,0.09277828500376685
354,0.0,0.0,107.0,134.0,801.0,-0.07117474488406757,-0.30018897762912733
355,0.0,0.0,74.0,92.0,551.0,-0.5204280510004105,-0.21378464240615502
356,0.0,0.0,215.0,234.0,1475.0,1.4619859644760764,-0.415081206373446
357,0.0,0.0,89.0,117.0,770.0,-0.31434173368188806,-0.2630180186487896
358,5.0,6.0,51.0,81.0,323.0,-0.8718118189415599,-0.1462095659659562
359,3.0,4.0,80.0,114.0,524.0,-0.4731669579419967,-0.24328291971470659
360,0.0,0.0,65.0,87.0,406.0,-0.6683082423276755,-0.2394905128134151
361,0.0,0.0,27.0,43.0,109.0,-1.1966577795625293,-0.1647394312581351
362,2.0,0.0,133.0,161.0,1045.0,0.2959767482434912,-0.32743022933080185
363,0.0,0.0,55.0,72.0,331.0,-0.7992724257229469,-0.20121829839842764
364,0.0,0.0,50.0,79.0,229.0,-0.9062816772979593,-0.2711473562771626
365,2.0,23.0,303.0,340.0,2554.0,2.8320204353693477,-0.08929419257572017
367,0.0,0.0,187.0,200.0,1426.0,1.1004533468351827,-0.31772968317419376
368,0.0,0.0,49.0,70.0,283.0,-0.8938795573723136,-0.21562271621378734
369,0.0,0.0,84.0,114.0,678.0,-0.3976367764304372,-0.27842139065589394
370,0.0,13.0,125.0,147.0,675.0,0.21887969649433542,-0.09750384379519701
371,1.0,0.0,20.0,40.0,83.0,-1.3048106990105266,-0.17232439882826553
372,0.0,16.0,63.0,115.0,416.0,-0.6856810958625649,-0.08165599714234215
373,19.0,15.0,29.0,45.0,163.0,-1.1603996919926598,0.12403539460726587
374,0.0,5.0,163.0,190.0,1005.0,0.7170035078535413,-0.3144037015715419
375,0.0,0.0,36.0,66.0,214.0,-1.0946054492376605,-0.2415810804716503
376,51.0,42.0,147.0,170.0,1085.0,0.5180352399594783,0.4636531461598464
377,0.0,0.0,95.0,116.0,731.0,-0.2254751421267914,-0.2502611521021966
378,0.0,0.0,171.0,202.0,1246.0,0.8243974516402207,-0.405062909365661
379,1.0,4.0,139.0,157.0,941.0,0.40437754972869205,-0.234634782767758
380,0.0,0.0,202.0,220.0,1514.0,1.298971733312043,-0.3669081604378441
381,7.0,0.0,321.0,346.0,2615.0,2.979386617284918,-0.5068612236871045
382,0.0,0.0,53.0,69.0,347.0,-0.821037497013018,-0.18736204476056414
383,12.0,8.0,127.0,156.0,999.0,0.21002285873750756,-0.17450617828264497
384,0.0,0.0,126.0,148.0,920.0,0.2066152229852761,-0.3014461601387362
385,21.0,8.0,133.0,154.0,1199.0,0.3033173434846645,-0.11123199443939419
386,0.0,0.0,351.0,382.0,2586.0,3.3808975180352663,-0.62323743713549
387,0.0,0.0,148.0,169.0,1188.0,0.5361911109304183,-0.3020088933640489
388,72.0,64.0,79.0,104.0,545.0,-0.42934453657864635,0.9463728997743237
389,3.0,17.0,49.0,84.0,189.0,-0.8701702663624978,0.018443762607726694
390,0.0,0.0,21.0,34.0,100.0,-1.2700943685028085,-0.13457399979704027
391,0.0,0.0,141.0,167.0,1148.0,0.42735855902441666,-0.31736394962405057
392,14.0,0.0,38.0,54.0,207.0,-1.0878063572699412,-0.17881450521624456
393,16.0,5.0,94.0,112.0,680.0,-0.2727608934597845,-0.15028501532298344
394,906.0,877.0,132.0,149.0,1035.0,1.1725089906464858,16.35760225640576
395,0.0,5.0,29.0,52.0,163.0,-1.155036227252712,-0.09985464841489469
396,10.0,3.0,124.0,146.0,762.0,0.1362209144006897,-0.2727337674890301
397,0.0,0.0,150.0,173.0,1121.0,0.5484432042588381,-0.3313206361614398
398,3.0,17.0,21.0,56.0,100.0,-1.2507876681129932,0.07627788829479275
399,0.0,0.0,328.0,364.0,2454.0,3.0486928267325437,-0.6137753962167134
400,5.0,4.0,37.0,54.0,192.0,-1.0547956827518399,-0.10481572692194384
401,0.0,0.0,53.0,77.0,337.0,-0.8402945263573486,-0.23138271028076318
402,4.0,0.0,90.0,105.0,581.0,-0.3134200462191899,-0.23638078755194408
403,0.0,0.0,81.0,105.0,594.0,-0.4356814928213969,-0.255607022844685
404,0.0,0.0,173.0,187.0,1303.0,0.8967038116048309,-0.3097697158049886
405,45.0,23.0,44.0,59.0,213.0,-1.009033032055355,0.2454087523386816
406,0.0,0.0,94.0,112.0,646.0,-0.24406949958611074,-0.24880718210857325
407,0.0,0.0,132.0,171.0,632.0,0.20643070650133885,-0.46456408225969625
408,178.0,162.0,51.0,64.0,317.0,-0.7239184209369092,2.8959450394796304
409,0.0,0.0,67.0,93.0,447.0,-0.6450875651907372,-0.2577009675259304
410,2.0,0.0,55.0,65.0,338.0,-0.7897696660747893,-0.1636167967804995
411,0.0,0.0,103.0,128.0,622.0,-0.14484225833761102,-0.31468879516877823
412,0.0,0.0,84.0,102.0,494.0,-0.397174629588381,-0.2522020162536057
413,0.0,4.0,134.0,162.0,991.0,0.3270844044211706,-0.26336670250896704
414,50.0,58.0,135.0,173.0,1048.0,0.3995319656694054,0.7181698527696954
415,0.0,1.0,145.0,174.0,990.0,0.4553093559355075,-0.3562859251710338
417,4.0,0.0,279.0,296.0,2446.0,2.4318645068571616,-0.38434230961883803
418,0.0,0.0,208.0,218.0,1381.0,1.3766407872996764,-0.36770427439158054
419,0.0,0.0,30.0,57.0,156.0,-1.1750407641153644,-0.22121851117147254
420,0.0,9.0,145.0,174.0,907.0,0.4806221144732166,-0.2188875593466176
421,0.0,0.0,110.0,130.0,862.0,-0.0074434781155894485,-0.259322056619319
422,26.0,11.0,127.0,142.0,909.0,0.19262591039098073,-0.06519043705792016
423,0.0,0.0,164.0,195.0,1345.0,0.7465613771191841,-0.3663472955559108
424,0.0,0.0,58.0,74.0,436.0,-0.7426281271713415,-0.18306386833923322
425,0.0,0.0,85.0,104.0,587.0,-0.3729804435142885,-0.24155049860421926
427,0.0,0.0,322.0,350.0,2306.0,2.9665456578179614,-0.5851555330682128
428,0.0,0.0,130.0,150.0,926.0,0.26448730790972713,-0.3005464070766031
429,2.0,6.0,50.0,79.0,302.0,-0.8750763830263355,-0.14160716025281805
430,0.0,0.0,103.0,118.0,793.0,-0.09813223571675181,-0.22795370505413437
431,0.0,0.0,149.0,182.0,1055.0,0.50359097185568,-0.39434818863462295
432,0.0,0.0,58.0,78.0,422.0,-0.7535421221177279,-0.20687472680235827
433,0.0,0.0,67.0,97.0,511.0,-0.6448607310938755,-0.2659072698961671
434,13.0,20.0,172.0,188.0,1175.0,0.9076124121269968,0.038145116354788934
435,0.0,0.0,97.0,119.0,627.0,-0.21627921129576894,-0.2817225459474213
436,0.0,0.0,120.0,138.0,1090.0,0.1609739981289008,-0.23021776285286114
437,0.0,0.0,84.0,107.0,530.0,-0.40317565719682846,-0.27126246432008216
438,0.0,0.0,97.0,119.0,641.0,-0.21427957531364752,-0.27892172818715927
439,0.0,0.0,50.0,69.0,341.0,-0.8679986920303259,-0.1962157124379086
440,1.0,0.0,54.0,72.0,337.0,-0.8173321015279252,-0.20285229291207077
441,28.0,37.0,53.0,96.0,296.0,-0.8159536069565582,0.36495136725256494
442,8.0,21.0,104.0,155.0,753.0,-0.10175865239834588,-0.025755289562971875
443,0.0,0.0,91.0,108.0,749.0,-0.2665477412069228,-0.21484444223530025
444,0.0,0.0,133.0,157.0,926.0,0.29499138789009083,-0.3296606610979527
445,88.0,85.0,98.0,113.0,612.0,-0.10705100547581933,1.3607018394934987
446,0.0,1.0,86.0,109.0,602.0,-0.3619668877955351,-0.2430106658280509
447,0.0,0.0,106.0,127.0,853.0,-0.06351546672371461,-0.25556947474007824
448,38.0,88.0,131.0,200.0,1062.0,0.46184955760105123,1.149859396198559
449,0.0,2.0,186.0,210.0,1195.0,1.0390973221524562,-0.38051858021825985
450,0.0,0.0,166.0,196.0,1121.0,0.7430747504427269,-0.4113106784233786
451,188.0,189.0,76.0,121.0,489.0,-0.35222414414595266,3.21166810434128
452,0.0,1.0,152.0,176.0,1143.0,0.5802818268400604,-0.3183242684174886
453,66.0,62.0,59.0,71.0,355.0,-0.6783007560403093,0.9938711546565592
454,0.0,0.0,84.0,106.0,588.0,-0.3926628612441165,-0.2544065662804237
455,62.0,57.0,65.0,95.0,447.0,-0.6354734949596776,0.8064038669601911
456,15.0,0.0,84.0,105.0,636.0,-0.4368072756849552,-0.2437998410468377
457,0.0,0.0,131.0,158.0,1069.0,0.2824515126164274,-0.31140702990914687
458,0.0,0.0,189.0,205.0,1444.0,1.1226174974568446,-0.33528897117428097
459,0.0,5.0,71.0,117.0,441.0,-0.614728588713168,-0.27850513053282344
460,17.0,11.0,136.0,161.0,957.0,0.32738856399669886,-0.12987622180610803
461,1.0,0.0,189.0,207.0,1476.0,1.1191823212400922,-0.3396753616055059
462,0.0,0.0,152.0,177.0,1143.0,0.573407269187887,-0.342827180340022
463,0.0,0.0,143.0,168.0,949.0,0.427442710887462,-0.3573258722053361
464,67.0,73.0,126.0,163.0,919.0,0.2744434544712444,1.0058684268426223
465,23.0,7.0,73.0,89.0,589.0,-0.5727786375079098,-0.06473768841296028
466,0.0,0.0,44.0,65.0,247.0,-0.9647188767102448,-0.20931779682841212
467,46.0,41.0,57.0,88.0,371.0,-0.7712310829812893,0.5040835530190696
468,0.0,0.0,96.0,112.0,752.0,-0.19819325980006874,-0.22249877902272022
469,33.0,29.0,73.0,112.0,577.0,-0.5590248138588692,0.23273032257713114
470,0.0,0.0,49.0,65.0,296.0,-0.8808798038264412,-0.18675940598639376
471,0.0,0.0,36.0,50.0,157.0,-1.0670893884506665,-0.16894424711269343
472,0.0,0.0,49.0,70.0,308.0,-0.8903087788328111,-0.21062125592760514
473,0.0,8.0,166.0,190.0,1009.0,0.7776169443210104,-0.24819894547663912
474,0.0,0.0,178.0,200.0,1562.0,0.9815657575865946,-0.31348169084334476
475,3.0,87.0,155.0,268.0,1199.0,0.8182617833179485,0.8719862161543658
476,0.0,0.0,49.0,74.0,308.0,-0.899223137797076,-0.23163129663046825
477,0.0,0.0,69.0,91.0,447.0,-0.6098942469300533,-0.2420937357020585
478,0.0,14.0,62.0,106.0,432.0,-0.6879984951391775,-0.07223438020759915
479,0.0,0.0,36.0,53.0,191.0,-1.0689188988601417,-0.17789979165063297
481,0.0,0.0,79.0,101.0,602.0,-0.45636062350304263,-0.23809872632268408
482,14.0,27.0,45.0,95.0,184.0,-0.9494460335851744,0.13884982143373914
483,0.0,0.0,68.0,94.0,425.0,-0.6350903706572897,-0.2648036570172663
484,0.0,0.0,99.0,112.0,651.0,-0.1665149969318316,-0.23505136137023555
485,29.0,108.0,201.0,332.0,1389.0,1.4150030499350976,1.0880817432340706
486,1.0,0.0,269.0,291.0,2300.0,2.279119194794591,-0.41194962643544564
487,0.0,43.0,105.0,167.0,695.0,0.009182174052313894,0.32793705859955746
488,2.0,0.0,79.0,89.0,458.0,-0.457282417528149,-0.20444349395471753
489,17.0,0.0,309.0,329.0,2398.0,2.7663755198370206,-0.4944268872797071
490,26.0,16.0,113.0,130.0,872.0,0.022161103150987342,0.05097405225412416
491,18.0,4.0,89.0,106.0,602.0,-0.35911368544448735,-0.16694691928170935
492,3.0,0.0,101.0,127.0,659.0,-0.17871083493218254,-0.30798605298027326
493,84.0,59.0,142.0,163.0,1330.0,0.4536665276254603,0.8545894340877219
494,9.0,3.0,248.0,264.0,1670.0,1.9121271990449804,-0.39425658009193676
495,0.0,0.0,166.0,182.0,1276.0,0.7964138337625692,-0.30676648218902824
496,6.0,0.0,74.0,98.0,554.0,-0.5546626556131673,-0.24639896370274758
497,13.0,0.0,177.0,189.0,1262.0,0.9017311204276344,-0.3219548182802642
498,16.0,7.0,78.0,101.0,515.0,-0.5084107190749699,-0.1278339295648011
499,0.0,0.0,28.0,48.0,163.0,-1.184719777233259,-0.17764772218234018
500,0.0,0.0,132.0,174.0,902.0,0.23830934550476715,-0.4263058416960759
501,6.0,0.0,380.0,403.0,2704.0,3.775333660877224,-0.6376506274009937
502,0.0,0.0,161.0,187.0,1061.0,0.6777218426711381,-0.38879712020987517
503,0.0,0.0,38.0,58.0,153.0,-1.0547532921669651,-0.20666235069176825
504,9.0,0.0,74.0,103.0,463.0,-0.5894490179978374,-0.29171654776134953
505,1.0,6.0,135.0,162.0,951.0,0.3424825707042734,-0.23060036898310973
506,0.0,0.0,114.0,144.0,940.0,0.03396937210983424,-0.3070482200415703
507,0.0,0.0,80.0,101.0,566.0,-0.44613447521065047,-0.2427497233985662
508,0.0,0.0,139.0,157.0,967.0,0.3930558810305293,-0.30615163181129246
509,0.0,10.0,70.0,101.0,427.0,-0.5732090186719699,-0.10356488248376532
510,133.0,125.0,107.0,134.0,873.0,0.047892181928715576,2.0828446266150986
511,0.0,0.0,45.0,55.0,296.0,-0.9200661839728819,-0.14443872717411718
512,113.0,100.0,123.0,137.0,1062.0,0.2689132762185543,1.670120568882704
513,0.0,0.0,131.0,149.0,1119.0,0.3096503773650284,-0.25413151775534054
514,0.0,0.0,40.0,65.0,199.0,-1.0330470490631924,-0.2291250235227629
515,0.0,0.0,78.0,95.0,554.0,-0.4652130492417659,-0.21873757475407954
516,8.0,2.0,88.0,109.0,678.0,-0.3441183604672554,-0.20571952730765197
517,8.0,66.0,59.0,149.0,200.0,-0.6498673017633284,0.6465957904378551
518,0.0,0.0,73.0,106.0,531.0,-0.5698529995962152,-0.29387205883134176
519,0.0,0.0,147.0,164.0,1254.0,0.5413928455907602,-0.26509359306616936
520,0.0,0.0,39.0,62.0,214.0,-1.0395868821055678,-0.21291772256012645
521,0.0,0.0,35.0,58.0,155.0,-1.1005718380516323,-0.21391555107753443
522,16.0,17.0,100.0,117.0,726.0,-0.12937357838349053,0.07896657610414592
523,23.0,18.0,77.0,97.0,502.0,-0.49045574017462634,0.09779599054527444
524,53.0,52.0,44.0,63.0,224.0,-0.9100319251615971,0.7825950908505971
525,0.0,0.0,119.0,142.0,825.0,0.09884131725663382,-0.3067943883254757
526,0.0,0.0,263.0,289.0,2165.0,2.1756343470929385,-0.44347588680061284
527,0.0,12.0,48.0,103.0,286.0,-0.9266109798587479,-0.15990166155247448
528,33.0,8.0,70.0,85.0,488.0,-0.6552343967517882,-0.055168855189182714
529,15.0,20.0,98.0,126.0,640.0,-0.17496400600902165,0.06742119415235637
530,134.0,132.0,96.0,114.0,629.0,-0.08246240296497057,2.2454879876194695
531,0.0,0.0,54.0,86.0,361.0,-0.8415558172397466,-0.27130279425125003
532,1.0,1.0,66.0,110.0,431.0,-0.6995295837974962,-0.3337785183317643
533,4.0,0.0,164.0,179.0,1235.0,0.7523130143416992,-0.3054465149880867
534,3.0,0.0,31.0,64.0,161.0,-1.1852044470012018,-0.2552844023463462
535,44.0,40.0,257.0,281.0,2139.0,2.1272416517809534,0.33558958453417564
536,0.0,0.0,90.0,113.0,626.0,-0.31062698971588193,-0.26826528345811573
537,4.0,0.0,154.0,184.0,1246.0,0.589060514300992,-0.3550194807029478
538,0.0,0.0,66.0,90.0,416.0,-0.6581976307457973,-0.25069635348986935
539,0.0,0.0,92.0,115.0,719.0,-0.2710647342525136,-0.255062660072509
540,0.0,0.0,76.0,99.0,631.0,-0.4938655490829146,-0.22944532924794198
541,0.0,0.0,82.0,117.0,500.0,-0.46048262763344516,-0.334891529893099
542,0.0,0.0,69.0,90.0,343.0,-0.6225200959133175,-0.2576473003168606
543,3.0,33.0,139.0,215.0,1249.0,0.44674721924526384,0.08003278993198996
544,9.0,6.0,32.0,56.0,129.0,-1.1499940083384161,-0.103312109366447
545,0.0,44.0,339.0,412.0,2556.0,3.3297606469732846,0.029589913274951776
546,0.0,0.0,98.0,122.0,712.0,-0.19545626409538341,-0.27792400576532894
547,18.0,6.0,86.0,118.0,689.0,-0.4102427253654262,-0.18172447330941002
548,0.0,0.0,36.0,55.0,189.0,-1.0736617406254343,-0.18880492882495914
549,0.0,0.0,56.0,76.0,337.0,-0.7919617284484554,-0.21847688289638673
550,53.0,58.0,161.0,181.0,1212.0,0.7940515792856309,0.7744383822447308
551,0.0,0.0,96.0,110.0,770.0,-0.19116511976949452,-0.20839270726523754
552,17.0,19.0,117.0,133.0,683.0,0.09582776884622411,0.06791026336373304
553,0.0,0.0,23.0,49.0,137.0,-1.2675023236017868,-0.2008572797367866
554,0.0,0.0,39.0,61.0,221.0,-1.0363584743734409,-0.20626480350427978
555,0.0,8.0,92.0,130.0,672.0,-0.274038900733914,-0.18924984407172699
556,0.0,13.0,69.0,117.0,352.0,-0.6210089558034909,-0.14740932664953155
557,0.0,0.0,36.0,57.0,129.0,-1.0866887886023728,-0.21131345386322783
559,0.0,0.0,109.0,126.0,813.0,-0.020895914478025204,-0.25066598381359323
560,0.0,2.0,37.0,71.0,192.0,-1.0842306778462631,-0.23119300717221397
561,0.0,23.0,55.0,109.0,191.0,-0.7948693440081458,0.01918988767427421
562,20.0,16.0,142.0,165.0,989.0,0.42783727765863744,-0.0337754679295682
563,18.0,0.0,50.0,64.0,337.0,-0.921301746664615,-0.1758517016350384
564,58.0,48.0,64.0,80.0,369.0,-0.6561728854154393,0.6949151990298867
565,0.0,0.0,31.0,58.0,152.0,-1.1624726090334754,-0.2247201492567572
566,0.0,0.0,39.0,70.0,199.0,-1.059558067157799,-0.25793868013756194
567,0.0,0.0,59.0,77.0,444.0,-0.7328031778726238,-0.19466982583858203
568,0.0,8.0,196.0,224.0,1430.0,1.223018885408253,-0.26602652814505984
569,0.0,2.0,158.0,197.0,1222.0,0.6416194867092593,-0.37826533143904495
570,19.0,5.0,93.0,118.0,719.0,-0.30657586656938357,-0.17739862180537397
571,0.0,0.0,57.0,71.0,363.0,-0.761737100672766,-0.18446170758395816
572,5.0,0.0,76.0,99.0,525.0,-0.5267486164163216,-0.25206771709188763
573,0.0,0.0,36.0,67.0,193.0,-1.0998334929519085,-0.2510348172877591
574,18.0,6.0,77.0,93.0,601.0,-0.5054097468013011,-0.09097681074985936
575,3.0,8.0,135.0,150.0,781.0,0.34713910282029875,-0.16364585181913743
576,87.0,73.0,79.0,96.0,602.0,-0.41478963135783614,1.1688013376623043
577,7.0,9.0,72.0,102.0,484.0,-0.5660462153318094,-0.11354492820410925
578,5.0,0.0,55.0,74.0,332.0,-0.8213297403894158,-0.21293945656894508
579,16.0,12.0,89.0,106.0,639.0,-0.3095640033867997,-0.004975065591405441
580,36.0,27.0,125.0,136.0,930.0,0.21711031795789035,0.27059767465234275
581,0.0,0.0,50.0,81.0,199.0,-0.9150237910274945,-0.2876541289720127
582,27.0,20.0,106.0,139.0,768.0,-0.10529185058862364,0.04175601346978653
583,47.0,47.0,76.0,104.0,534.0,-0.4672865101630939,0.6163430914965091
584,46.0,31.0,85.0,102.0,691.0,-0.37287911026193576,0.3734940453681715
585,0.0,0.0,106.0,131.0,850.0,-0.07285831911271977,-0.2771796906772832
586,0.0,0.0,347.0,358.0,2569.0,3.3704832648568916,-0.5107826088577961
587,0.0,2.0,174.0,199.0,1450.0,0.9156169177358012,-0.302339342200971
588,2.0,0.0,98.0,121.0,679.0,-0.2050382885568271,-0.27983990165958694
590,0.0,0.0,162.0,195.0,1235.0,0.7001138127668216,-0.3934559322875529
591,6.0,43.0,47.0,115.0,209.0,-0.8569866783892633,0.35417563159598164
592,29.0,27.0,83.0,98.0,657.0,-0.3578149350262581,0.3104133488059286
593,1.0,0.0,61.0,96.0,322.0,-0.7653842367122858,-0.3140556731474168
594,0.0,0.0,42.0,72.0,184.0,-1.020053505595806,-0.2637912594520421
595,0.0,0.0,131.0,153.0,977.0,0.28045399629638934,-0.30354985288371844
596,10.0,5.0,62.0,81.0,406.0,-0.7132970051454025,-0.12220915269475943
597,6.0,0.0,115.0,132.0,888.0,0.04736173943863945,-0.2535694650686597
598,0.0,0.0,74.0,98.0,466.0,-0.5459402364811162,-0.2623046684334691
599,2.0,0.0,60.0,80.0,361.0,-0.7430730489880616,-0.22504757727184727
600,0.0,0.0,40.0,53.0,174.0,-1.0098747507099004,-0.17109636170035591
601,0.0,0.0,120.0,141.0,991.0,0.1401479458892723,-0.2657810761132899
602,2.0,9.0,106.0,137.0,775.0,-0.06222566850802657,-0.15101199536097892
603,0.0,0.0,98.0,119.0,641.0,-0.19891150592437182,-0.276370622450939
604,31.0,0.0,301.0,322.0,2300.0,2.5953533353228617,-0.5016392357067859
605,0.0,0.0,228.0,275.0,1744.0,1.6088202642379927,-0.5434540363276089
606,18.0,16.0,48.0,63.0,324.0,-0.8773306139649265,0.12970426566850426
607,18.0,17.0,97.0,114.0,590.0,-0.19531423911337928,0.059296366973588116
608,0.0,0.0,122.0,182.0,833.0,0.05694458491445323,-0.5076410108538674
609,0.0,0.0,98.0,120.0,669.0,-0.19714082370119526,-0.2760214971061308
610,0.0,0.0,44.0,64.0,249.0,-0.9622046246860184,-0.2036651698298018
611,37.0,20.0,120.0,138.0,880.0,0.09260086580744072,0.10229815357361555
612,0.0,0.0,138.0,164.0,1053.0,0.3743711616296786,-0.3282652853930564
613,0.0,0.0,43.0,76.0,212.0,-1.0096005232065521,-0.2766485588981608
614,0.0,0.0,39.0,70.0,190.0,-1.06084354743202,-0.2597392058405876
615,70.0,42.0,122.0,142.0,796.0,0.08753254602230741,0.48374736109008964
616,0.0,0.0,138.0,158.0,861.0,0.36031912089269674,-0.335161439336641
617,4.0,0.0,55.0,77.0,370.0,-0.8190393329673873,-0.2208115282149888
618,0.0,0.0,90.0,111.0,628.0,-0.3058841479505892,-0.2573601462837896
619,0.0,15.0,51.0,93.0,258.0,-0.84828224251118,-0.04757367286672726
620,0.0,0.0,103.0,121.0,787.0,-0.10567499178943106,-0.24491158604996538
621,0.0,0.0,131.0,154.0,986.0,0.27951088682954406,-0.3070018373564086
622,0.0,0.0,147.0,161.0,1220.0,0.5432223560002354,-0.2561380485282298
623,0.0,5.0,126.0,171.0,733.0,0.1518780750208104,-0.3634128083867535
624,0.0,0.0,85.0,98.0,468.0,-0.3766058109159231,-0.2338423885121519
625,0.0,0.0,34.0,56.0,196.0,-1.105626651153991,-0.19775924159298425
626,0.0,0.0,68.0,86.0,390.0,-0.6222607426840635,-0.22978562001219524
627,0.0,0.0,148.0,168.0,1085.0,0.5237080930887342,-0.31736239956740375
628,3.0,0.0,44.0,64.0,261.0,-0.9711364307826071,-0.20211418663075428
629,0.0,0.0,53.0,74.0,268.0,-0.8434641059031769,-0.22942921014347875
630,13.0,0.0,61.0,75.0,406.0,-0.7491691554393668,-0.19034692384909316
631,0.0,0.0,108.0,128.0,664.0,-0.06200300344486822,-0.2935308132068909
632,0.0,0.0,120.0,133.0,756.0,0.12441134554647856,-0.2707747213976764
633,0.0,2.0,189.0,207.0,1547.0,1.142163861379677,-0.28668717165300656
635,8.0,0.0,66.0,88.0,399.0,-0.6845573267919931,-0.24585824010189472
636,0.0,0.0,54.0,81.0,343.0,-0.8329838290828573,-0.24864129477872232
637,0.0,0.0,112.0,132.0,762.0,0.0045523670228195985,-0.28473070664303884
638,4.0,0.0,108.0,122.0,764.0,-0.04854272390119421,-0.2431428679922941
639,43.0,9.0,58.0,75.0,319.0,-0.8723437596801974,-0.05064888451550827
640,0.0,7.0,168.0,200.0,1190.0,0.8072736544037905,-0.2786616650362148
641,0.0,0.0,65.0,77.0,483.0,-0.6350243470153456,-0.1715609133748163
642,0.0,0.0,43.0,85.0,199.0,-1.0315146357166896,-0.32652190982841744
643,0.0,0.0,113.0,128.0,664.0,0.014837343501510404,-0.2807752845257897
644,0.0,0.0,325.0,351.0,2584.0,3.0501283336039906,-0.5271384876529217
645,0.0,0.0,142.0,165.0,1119.0,0.44304170479000193,-0.3101095174683702
646,39.0,18.0,96.0,126.0,601.0,-0.305728733495811,0.009218159233277122
647,0.0,0.0,47.0,61.0,271.0,-0.9062723621802304,-0.17585303704215346
648,0.0,0.0,142.0,171.0,1123.0,0.43024149090992503,-0.34082434487687563
649,18.0,29.0,136.0,162.0,895.0,0.3963832726124123,0.19869163870505505
650,0.0,0.0,84.0,113.0,522.0,-0.41768984477586657,-0.30437799266595505
651,0.0,0.0,34.0,69.0,118.0,-1.1457391468310996,-0.28164642997017764
652,0.0,0.0,44.0,57.0,234.0,-0.9487469636222565,-0.1698984747715007
653,7.0,2.0,112.0,141.0,867.0,-0.016055887814934694,-0.2744790362516267
654,0.0,0.0,80.0,101.0,544.0,-0.4492767603254127,-0.24715100845040652
