,C1,C2,C3
2022-01-18,1.1984629163588327,0.25360427068740266,-1.1505634168134515
2022-07-05,0.6788932875584561,-0.6790586245855448,-0.14362017160555826
2022-03-26,0.30296191962108016,-0.40754886650026045,-0.1629138015249148
2022-01-20,1.0278915034506242,-0.0018334128266376624,-0.6633185143696247
2022-03-25,1.13811994344593,0.3018038050018979,-1.0833449216882447
2022-01-11,0.31980563612354884,0.2365878256703439,-0.5994767147580489
2022-03-30,-0.3627794779413136,0.9743955564356669,-0.00315759276790226
2022-06-23,-0.4109902823830395,0.8380939377514455,0.5176200360511327
2022-07-17,0.9312556317349239,-0.37701411159112297,-0.6709292235340899
2022-07-07,0.9427581428397427,-0.584249591826403,-0.5651131254442932
2022-07-19,0.744608954816199,-2.7391890264269088,0.10843319918025311
2022-03-24,-0.824644788494689,-0.3229947097206312,1.269120694422288
2022-04-09,0.9929925257774838,0.13464032231234016,-0.7542730258134587
2022-03-13,0.7801593761552161,-0.8118302117270726,-0.3059960936053373
2022-03-05,1.1575306706790665,-0.0888130514265555,-0.9177137816263564
2022-02-09,-0.37557957520987106,-0.11296929454537971,0.9223436808920271
2022-05-07,0.0030381567216828773,1.0570005078403015,0.33552780150881406
2022-06-20,0.8023603405533674,-0.23263466806634228,-0.5211021934873111
2022-06-21,-0.7016630126765695,1.2035681497294668,1.1039610771615542
2022-06-10,0.9265405219220487,0.07142709390391842,-0.8842299937805879
2022-05-05,-0.01006497678050695,-0.11446595364078684,0.543988651210398
2022-05-09,-0.3962730450655716,1.4310639317236717,0.6621337437956679
2022-01-17,0.10662198463552837,-0.7154829866428535,0.5386872737286493
2022-04-20,-0.4959931429818683,1.226238304220837,0.8953139833928079
2022-02-28,0.3771667603944379,-0.35838706702336226,-1.8034739775027033
2022-03-13,-0.16348441916381456,1.0677025204738888,0.4561905984053682
2022-03-23,-0.5619491450145934,1.0327022804589514,0.976282389963547
2022-07-20,0.24680478518628848,0.7148474365488543,0.034905217520524695
2022-07-16,-1.4082863489110773,-0.4020573278289211,0.6251869621100041
2022-07-26,0.5063269074061632,0.05981544160026923,-0.8329251242750793
2022-07-07,-0.709924580012669,-0.2744564254668501,0.8965079742074872
2022-03-01,0.36167932640373257,0.527954209541682,-0.10300199227157603
2022-05-25,0.9539572401752998,-1.3304037448250365,-0.4795999808420689
2022-06-03,0.848486016317701,1.153079531408989,-0.6966595609358228
2022-01-16,-0.5717093144319882,0.9146318629438105,0.40112497543007336
2022-07-06,0.7551946964200605,0.32608780170137996,-0.5504486716277952
2022-04-01,-0.2811705803066971,1.224134861396579,0.5434632844504749
2022-03-27,-0.5518508987394621,-0.35057507676234934,1.2765497271646133
2022-06-10,0.00038541496070888364,0.9898976533525247,0.3382319232852159
2022-03-28,-0.023212031463658907,0.44258545894824186,0.13473777341786655
2022-01-10,0.2653747718833999,0.001388392240767293,0.04267716525150635
2022-07-18,0.9674995885623316,-0.006535831416393857,-0.782227337935164
2022-04-13,0.8592559230864867,-3.339124590071276,0.1359703831451081
2022-04-11,-0.05789952631206106,0.07376893590951902,0.5497470503733557
2022-07-03,0.4249816199771868,0.6782983938890117,-0.2006703072848618
2022-04-10,-0.7473901979266563,0.6272411570394989,-0.2627133982472565
2022-04-24,0.7942218502311023,-0.9114200267890922,-0.34913835343142946
2022-05-22,0.356996869962377,-0.484703565756909,-0.09316949791068124
2022-04-01,0.8240163186853331,-0.031417465253751165,-1.0684705891656023
2022-05-15,0.8723648331026771,-0.24230877490827635,-0.5178527823204001
2022-02-26,0.8565966088541084,-3.2442736244539288,0.16546022175628114
2022-07-17,1.0134745980771982,-0.492664262726416,-0.8745213423261876
2022-02-21,0.24974589094738708,-1.1391075524182315,0.2777551848590667
